#,Domain,Address,Type,Date
223,huizhenanxhitcom.waf.pingan.com,101.89.80.4,A,2022-11-15
224,fashionlicai.pingan.com,210.83.240.4,A,2022-11-15
225,fashionlicai.pingan.com,218.18.229.4,A,2022-11-15
226,fashionlicai.pingan.com,202.69.21.254,A,2022-11-15
227,cloud.pingan.com,101.89.92.4,A,2022-11-15
228,service2-stg3.cfb.pingan.com,114.141.178.35,A,2022-11-15
229,test-chs2.pingan.com,210.83.237.205,A,2022-11-15
230,test-chs2.pingan.com,210.83.237.204,A,2022-11-15
231,test-platform.guanjia.pingan.com,101.89.65.211,A,2022-11-15
232,test-chs2.pingan.com,210.83.237.207,A,2022-11-15
233,test-chs2.pingan.com,210.83.237.203,A,2022-11-15
234,test-chs2.pingan.com,210.83.237.200,A,2022-11-15
235,test-chs2.pingan.com,210.83.237.202,A,2022-11-15
236,test-chs2.pingan.com,210.83.237.201,A,2022-11-15
237,test-chs2.pingan.com,210.83.237.206,A,2022-11-15
238,test-csx2.pingan.com,116.31.80.141,A,2022-11-15
239,test-csx2.pingan.com,116.31.80.137,A,2022-11-15
240,test-csx2.pingan.com,116.31.80.143,A,2022-11-15
241,test-csx2.pingan.com,116.31.80.142,A,2022-11-15
242,test-csx2.pingan.com,116.31.80.140,A,2022-11-15
243,test-csx2.pingan.com,116.31.80.138,A,2022-11-15
244,test-csx2.pingan.com,116.31.80.139,A,2022-11-15
245,test-csx2.pingan.com,116.31.80.136,A,2022-11-15
246,mail.promotion.pingan.com,124.196.53.210,A,2022-11-15
247,home-stg3.dcfund.pingan.com,103.28.215.253,A,2022-11-14
248,fangmc.pingan.com,fangmc.pingan.com.sangfordns.com.,CNAME,2022-11-14
249,finsec.pingan.com,202.69.30.138,A,2022-11-14
250,master.xmentor.pingan.com,124.196.10.16,A,2022-11-14
251,www.caifu.pingan.com,202.69.26.12,A,2022-11-14
252,m.health.pingan.com,m.health.pingan.com.pa.cdn.pingan.com.cn.,CNAME,2022-11-14
253,about.pingan.com,about.pingan.com.cdn.pingan.com.cn.,CNAME,2022-11-14
254,zeb-zx.pingan.com,zeb-zx-pingan-com-idvc50w.qiniudns.com.,CNAME,2022-11-14
255,nts-pt-stg1.pingan.com,101.89.90.109,A,2022-11-14
256,cmtalent-stg1.pingan.com,103.28.214.247,A,2022-11-14
257,gohome-stg1.pingan.com,103.28.215.253,A,2022-11-14
258,d.pingan.com,210.83.243.126,A,2022-11-14
259,d.pingan.com,58.60.106.65,A,2022-11-14
260,yibao.pingan.com,43.230.223.1,A,2022-11-14
261,yibao.pingan.com,124.196.49.26,A,2022-11-14
262,test-pa18-pweb.pingan.com,103.28.215.39,A,2022-11-14
